user_id,round_index,phase,scenario_id,bundle_id,order_ids,is_chosen,is_oracle,legal,score,earnings,total_time_seconds,travel_time_seconds,local_travel_time_seconds,cross_city_travel_time_seconds,effective_pick_time_seconds,shared_item_savings_seconds,ending_city,regret_to_best,score_ratio_to_best,deployed_score,deployed_total_time_seconds,deployed_regret_to_best,deployed_score_ratio_to_best,is_oracle_deployed
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29,"[""mainGameOrder29""]",0,0,1,1.511111,17.0,11.25,3.0,3.0,0.0,8.25,0.0,Oakland,0.049462,0.950538,1.511111,11.25,0.0,1.0,1
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30,"[""mainGameOrder30""]",0,0,1,0.769231,15.0,19.5,5.25,5.25,0.0,14.25,0.0,Oakland,0.516129,0.483871,0.769231,19.5,0.49095,0.50905,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder31,"[""mainGameOrder31""]",0,0,1,0.84507,15.0,17.75,3.5,3.5,0.0,14.25,0.0,Oakland,0.468423,0.531577,0.84507,17.75,0.440762,0.559238,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder32,"[""mainGameOrder32""]",0,0,1,1.244444,14.0,11.25,3.0,3.0,0.0,8.25,0.0,Oakland,0.217204,0.782796,1.244444,11.25,0.176471,0.823529,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder30,"[""mainGameOrder29"",""mainGameOrder30""]",0,0,1,1.115468,32.0,28.6875,6.1875,6.1875,0.0,22.5,2.0625,Oakland,0.298334,0.701666,1.04065,30.75,0.311334,0.688666,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder31,"[""mainGameOrder29"",""mainGameOrder31""]",0,0,1,1.16895,32.0,27.375,4.875,4.875,0.0,22.5,1.625,Oakland,0.264693,0.735307,1.103448,29.0,0.269777,0.730223,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder32,"[""mainGameOrder29"",""mainGameOrder32""]",0,1,1,1.589744,31.0,19.5,4.5,4.5,0.0,15.0,3.0,Oakland,0.0,1.0,1.47619,21.0,0.023109,0.976891,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30|mainGameOrder31,"[""mainGameOrder30"",""mainGameOrder31""]",0,0,1,0.914286,30.0,32.8125,6.5625,6.5625,0.0,26.25,4.4375,Oakland,0.424885,0.575115,0.857143,35.0,0.432773,0.567227,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30|mainGameOrder32,"[""mainGameOrder30"",""mainGameOrder32""]",0,0,1,1.010893,29.0,28.6875,6.1875,6.1875,0.0,22.5,2.0625,Oakland,0.364116,0.635884,0.943089,30.75,0.375897,0.624103,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder31|mainGameOrder32,"[""mainGameOrder31"",""mainGameOrder32""]",0,0,1,1.059361,29.0,27.375,4.875,4.875,0.0,22.5,1.625,Oakland,0.333628,0.666372,1.0,29.0,0.338235,0.661765,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder30|mainGameOrder31,"[""mainGameOrder29"",""mainGameOrder30"",""mainGameOrder31""]",1,0,1,1.085137,47.0,43.3125,8.8125,8.8125,0.0,34.5,5.1875,Oakland,0.317414,0.682586,1.016216,46.25,0.327504,0.672496,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder30|mainGameOrder32,"[""mainGameOrder29"",""mainGameOrder30"",""mainGameOrder32""]",0,0,1,1.220564,46.0,37.6875,8.4375,8.4375,0.0,29.25,4.3125,Oakland,0.232226,0.767774,1.135802,40.5,0.248366,0.751634,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder29|mainGameOrder31|mainGameOrder32,"[""mainGameOrder29"",""mainGameOrder31"",""mainGameOrder32""]",0,0,1,1.264605,46.0,36.375,7.125,7.125,0.0,29.25,3.875,Oakland,0.204523,0.795477,1.187097,38.75,0.214421,0.785579,0
u_13c9782625854e5f,8,A,mainGameScenario8,mainGameScenario8::mainGameOrder30|mainGameOrder31|mainGameOrder32,"[""mainGameOrder30"",""mainGameOrder31"",""mainGameOrder32""]",0,0,1,1.015873,44.0,43.3125,8.8125,8.8125,0.0,34.5,5.1875,Oakland,0.360983,0.639017,0.951351,46.25,0.370429,0.629571,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder33,"[""mainGameOrder33""]",0,0,1,0.745342,12.0,16.1,8.0,3.0,5.0,8.1,0.0,Piedmont,0.166527,0.833473,0.745342,16.1,0.111633,0.888367,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder34,"[""mainGameOrder34""]",0,0,1,0.622711,17.0,27.3,13.8,7.8,6.0,13.5,0.0,Emeryville,0.303658,0.696342,0.622711,27.3,0.257796,0.742204,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder35,"[""mainGameOrder35""]",0,0,1,0.56872,12.0,21.1,8.6,3.6,5.0,12.5,0.0,Piedmont,0.364032,0.635968,0.56872,21.1,0.322147,0.677853,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder36,"[""mainGameOrder36""]",0,0,1,0.616114,13.0,21.1,9.3,4.3,5.0,11.8,0.0,Piedmont,0.311035,0.688965,0.616114,21.1,0.265659,0.734341,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder33|mainGameOrder35,"[""mainGameOrder33"",""mainGameOrder35""]",0,0,1,0.823328,24.0,29.15,9.95,4.95,5.0,19.2,3.05,Piedmont,0.079319,0.920681,0.779221,30.8,0.071253,0.928747,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder33|mainGameOrder36,"[""mainGameOrder33"",""mainGameOrder36""]",0,0,1,0.862813,25.0,28.975,10.475,5.475,5.0,18.5,3.225,Piedmont,0.035165,0.964835,0.811688,30.8,0.032555,0.967445,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder35|mainGameOrder36,"[""mainGameOrder35"",""mainGameOrder36""]",0,0,1,0.77101,25.0,32.425,10.925,5.925,5.0,21.5,4.775,Piedmont,0.137823,0.862177,0.726744,34.4,0.133799,0.866201,0
u_13c9782625854e5f,9,A,mainGameScenario9,mainGameScenario9::mainGameOrder33|mainGameOrder35|mainGameOrder36,"[""mainGameOrder33"",""mainGameOrder35"",""mainGameOrder36""]",1,1,1,0.89426,37.0,41.375,13.175,8.175,5.0,28.2,6.925,Piedmont,0.0,1.0,0.839002,44.1,0.0,1.0,1
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37,"[""mainGameOrder37""]",0,0,1,1.068702,14.0,13.1,5.0,5.0,0.0,8.1,0.0,Piedmont,0.420832,0.579168,1.068702,13.1,0.361323,0.638677,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder38,"[""mainGameOrder38""]",0,0,1,1.41844,20.0,14.1,6.0,6.0,0.0,8.1,0.0,Piedmont,0.231297,0.768703,1.41844,14.1,0.152313,0.847687,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder39,"[""mainGameOrder39""]",0,0,1,1.41791,19.0,13.4,6.0,6.0,0.0,7.4,0.0,Piedmont,0.231584,0.768416,1.41791,13.4,0.15263,0.84737,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder40,"[""mainGameOrder40""]",0,0,1,1.666667,23.0,13.8,2.0,2.0,0.0,11.8,0.0,Piedmont,0.096774,0.903226,1.666667,13.8,0.003968,0.996032,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37|mainGameOrder38,"[""mainGameOrder37"",""mainGameOrder38""]",0,0,1,1.431579,34.0,23.75,8.25,8.25,0.0,15.5,3.45,Piedmont,0.224177,0.775823,1.283019,26.5,0.233243,0.766757,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37|mainGameOrder39,"[""mainGameOrder37"",""mainGameOrder39""]",0,0,1,1.43167,33.0,23.05,8.25,8.25,0.0,14.8,3.45,Piedmont,0.224127,0.775873,1.27907,25.8,0.235604,0.764396,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37|mainGameOrder40,"[""mainGameOrder37"",""mainGameOrder40""]",0,0,1,1.557895,37.0,23.75,5.25,5.25,0.0,18.5,3.15,Piedmont,0.155722,0.844278,1.45098,25.5,0.132866,0.867134,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder38|mainGameOrder39,"[""mainGameOrder38"",""mainGameOrder39""]",0,0,1,1.741071,39.0,22.4,9.0,9.0,0.0,13.4,5.1,Piedmont,0.056452,0.943548,1.535433,25.4,0.082396,0.917604,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder38|mainGameOrder40,"[""mainGameOrder38"",""mainGameOrder40""]",1,0,1,1.806723,43.0,23.8,6.0,6.0,0.0,17.8,4.1,Piedmont,0.020873,0.979127,1.666667,25.8,0.003968,0.996032,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder39|mainGameOrder40,"[""mainGameOrder39"",""mainGameOrder40""]",0,0,1,1.818182,42.0,23.1,6.0,6.0,0.0,17.1,4.1,Piedmont,0.014663,0.985337,1.673307,25.1,0.0,1.0,1
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37|mainGameOrder38|mainGameOrder39,"[""mainGameOrder37"",""mainGameOrder38"",""mainGameOrder39""]",0,0,1,1.579732,53.0,33.55,12.75,12.75,0.0,20.8,7.05,Piedmont,0.143887,0.856113,1.402116,37.8,0.162069,0.837931,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37|mainGameOrder38|mainGameOrder40,"[""mainGameOrder37"",""mainGameOrder38"",""mainGameOrder40""]",0,0,1,1.664234,57.0,34.25,9.75,9.75,0.0,24.5,6.75,Piedmont,0.098093,0.901907,1.52,37.5,0.091619,0.908381,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder37|mainGameOrder39|mainGameOrder40,"[""mainGameOrder37"",""mainGameOrder39"",""mainGameOrder40""]",0,0,1,1.669151,56.0,33.55,9.75,9.75,0.0,23.8,6.75,Piedmont,0.095428,0.904572,1.521739,36.8,0.09058,0.90942,0
u_13c9782625854e5f,10,A,mainGameScenario10,mainGameScenario10::mainGameOrder38|mainGameOrder39|mainGameOrder40,"[""mainGameOrder38"",""mainGameOrder39"",""mainGameOrder40""]",0,1,1,1.845238,62.0,33.6,10.5,10.5,0.0,23.1,7.7,Piedmont,0.0,1.0,1.671159,37.1,0.001284,0.998716,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder41,"[""mainGameOrder41""]",0,0,1,0.625,13.0,20.8,13.0,2.0,11.0,7.8,0.0,Berkeley,0.509916,0.490084,0.625,20.8,0.483108,0.516892,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder42,"[""mainGameOrder42""]",0,0,1,1.067416,19.0,17.8,9.1,1.1,8.0,8.7,0.0,Emeryville,0.163002,0.836998,1.067416,17.8,0.117218,0.882782,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder43,"[""mainGameOrder43""]",0,0,1,0.829493,18.0,21.7,13.0,5.0,8.0,8.7,0.0,Emeryville,0.349566,0.650434,0.829493,21.7,0.313987,0.686013,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder44,"[""mainGameOrder44""]",0,0,1,0.612245,15.0,24.5,12.8,4.8,8.0,11.7,0.0,Emeryville,0.519918,0.480082,0.612245,24.5,0.493657,0.506343,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder42|mainGameOrder43,"[""mainGameOrder42"",""mainGameOrder43""]",0,0,1,1.272571,37.0,29.075,12.575,4.575,8.0,16.5,2.425,Emeryville,0.002133,0.997867,1.20915,30.6,0.0,1.0,1
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder42|mainGameOrder44,"[""mainGameOrder42"",""mainGameOrder44""]",0,0,1,1.064996,34.0,31.925,12.425,4.425,8.0,19.5,2.375,Emeryville,0.1649,0.8351,1.017964,33.4,0.158116,0.841884,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder43|mainGameOrder44,"[""mainGameOrder43"",""mainGameOrder44""]",0,0,1,1.026439,33.0,32.15,15.35,7.35,8.0,16.8,6.05,Emeryville,0.195134,0.804866,0.953757,34.6,0.211217,0.788783,0
u_13c9782625854e5f,11,A,mainGameScenario11,mainGameScenario11::mainGameOrder42|mainGameOrder43|mainGameOrder44,"[""mainGameOrder42"",""mainGameOrder43"",""mainGameOrder44""]",1,1,1,1.275291,52.0,40.775,16.175,8.175,8.0,24.6,7.225,Emeryville,0.0,1.0,1.195402,43.5,0.01137,0.98863,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45,"[""mainGameOrder45""]",0,0,1,0.969697,16.0,16.5,1.2,1.2,0.0,15.3,0.0,Emeryville,0.234343,0.765657,0.969697,16.5,0.15711,0.84289,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder46,"[""mainGameOrder46""]",0,0,1,0.958904,14.0,14.6,5.0,5.0,0.0,9.6,0.0,Emeryville,0.242865,0.757135,0.958904,14.6,0.166491,0.833509,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder47,"[""mainGameOrder47""]",0,0,1,1.128205,22.0,19.5,6.9,6.9,0.0,12.6,0.0,Emeryville,0.109188,0.890812,1.128205,19.5,0.019329,0.980671,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder48,"[""mainGameOrder48""]",0,0,1,0.903226,14.0,15.5,0.2,0.2,0.0,15.3,0.0,Emeryville,0.286828,0.713172,0.903226,15.5,0.214888,0.785112,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45|mainGameOrder46,"[""mainGameOrder45"",""mainGameOrder46""]",0,0,1,1.117318,30.0,26.85,4.65,4.65,0.0,22.2,4.25,Emeryville,0.117784,0.882216,1.056338,28.4,0.081798,0.918202,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45|mainGameOrder47,"[""mainGameOrder45"",""mainGameOrder47""]",0,0,1,1.215028,38.0,31.275,6.075,6.075,0.0,25.2,4.725,Emeryville,0.040634,0.959366,1.141141,33.3,0.008085,0.991915,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45|mainGameOrder48,"[""mainGameOrder45"",""mainGameOrder48""]",0,0,1,1.069519,30.0,28.05,1.05,1.05,0.0,27.0,3.95,Emeryville,0.155526,0.844474,1.056338,28.4,0.081798,0.918202,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder46|mainGameOrder47,"[""mainGameOrder46"",""mainGameOrder47""]",1,1,1,1.266491,36.0,28.425,8.925,8.925,0.0,19.5,5.675,Emeryville,0.0,1.0,1.146497,31.4,0.00343,0.99657,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder46|mainGameOrder48,"[""mainGameOrder46"",""mainGameOrder48""]",0,0,1,1.003584,28.0,27.9,3.9,3.9,0.0,24.0,2.2,Emeryville,0.207587,0.792413,0.958904,29.2,0.166491,0.833509,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder47|mainGameOrder48,"[""mainGameOrder47"",""mainGameOrder48""]",0,0,1,1.113689,36.0,32.325,5.325,5.325,0.0,27.0,2.675,Emeryville,0.12065,0.87935,1.055718,34.1,0.082337,0.917663,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45|mainGameOrder46|mainGameOrder47,"[""mainGameOrder45"",""mainGameOrder46"",""mainGameOrder47""]",0,0,1,1.24031,52.0,41.925,9.825,9.825,0.0,32.1,8.675,Emeryville,0.020672,0.979328,1.150442,45.2,0.0,1.0,1
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45|mainGameOrder46|mainGameOrder48,"[""mainGameOrder45"",""mainGameOrder46"",""mainGameOrder48""]",0,0,1,1.136951,44.0,38.7,4.8,4.8,0.0,33.9,7.9,Emeryville,0.102283,0.897717,1.091811,40.3,0.050964,0.949036,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder45|mainGameOrder47|mainGameOrder48,"[""mainGameOrder45"",""mainGameOrder47"",""mainGameOrder48""]",0,0,1,1.205797,52.0,43.125,6.225,6.225,0.0,36.9,8.375,Emeryville,0.047923,0.952077,1.150442,45.2,0.0,1.0,0
u_13c9782625854e5f,12,A,mainGameScenario12,mainGameScenario12::mainGameOrder46|mainGameOrder47|mainGameOrder48,"[""mainGameOrder46"",""mainGameOrder47"",""mainGameOrder48""]",0,0,1,1.163467,50.0,42.975,9.075,9.075,0.0,33.9,6.625,Emeryville,0.081346,0.918654,1.086957,46.0,0.055184,0.944816,0
u_13c9782625854e5f,13,A,mainGameScenario13,mainGameScenario13::mainGameOrder49,"[""mainGameOrder49""]",0,1,1,1.751825,24.0,13.7,2.0,2.0,0.0,11.7,0.0,Emeryville,0.0,1.0,1.751825,13.7,0.0,1.0,1
u_13c9782625854e5f,13,A,mainGameScenario13,mainGameScenario13::mainGameOrder50,"[""mainGameOrder50""]",0,0,1,0.794393,17.0,21.4,13.0,6.0,7.0,8.4,0.0,Berkeley,0.546534,0.453466,0.794393,21.4,0.546534,0.453466,0
u_13c9782625854e5f,13,A,mainGameScenario13,mainGameScenario13::mainGameOrder51,"[""mainGameOrder51""]",0,0,1,0.707071,14.0,19.8,12.0,5.0,7.0,7.8,0.0,Berkeley,0.59638,0.40362,0.707071,19.8,0.59638,0.40362,0
u_13c9782625854e5f,13,A,mainGameScenario13,mainGameScenario13::mainGameOrder52,"[""mainGameOrder52""]",0,0,1,0.821918,12.0,14.6,5.0,5.0,0.0,9.6,0.0,Emeryville,0.530822,0.469178,0.821918,14.6,0.530822,0.469178,0
u_13c9782625854e5f,13,A,mainGameScenario13,mainGameScenario13::mainGameOrder49|mainGameOrder52,"[""mainGameOrder49"",""mainGameOrder52""]",1,0,1,1.454545,36.0,24.75,5.25,5.25,0.0,19.5,3.55,Emeryville,0.169697,0.830303,1.358491,26.5,0.224528,0.775472,0
u_13c9782625854e5f,13,A,mainGameScenario13,mainGameScenario13::mainGameOrder50|mainGameOrder51,"[""mainGameOrder50"",""mainGameOrder51""]",0,0,1,1.024793,31.0,30.25,15.25,8.25,7.0,15.0,3.95,Berkeley,0.415014,0.584986,0.939394,33.0,0.463763,0.536237,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53,"[""mainGameOrder53""]",0,0,1,1.076923,21.0,19.5,4.2,4.2,0.0,15.3,0.0,Emeryville,0.214817,0.785183,1.076923,19.5,0.174359,0.825641,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder54,"[""mainGameOrder54""]",0,0,1,0.756757,14.0,18.5,6.8,6.8,0.0,11.7,0.0,Emeryville,0.44825,0.55175,0.756757,18.5,0.41982,0.58018,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder55,"[""mainGameOrder55""]",0,0,1,1.128205,22.0,19.5,6.0,6.0,0.0,13.5,0.0,Emeryville,0.177427,0.822573,1.128205,19.5,0.135043,0.864957,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder56,"[""mainGameOrder56""]",0,0,1,1.304348,18.0,13.8,5.1,5.1,0.0,8.7,0.0,Emeryville,0.049002,0.950998,1.304348,13.8,0.0,1.0,1
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53|mainGameOrder54,"[""mainGameOrder53"",""mainGameOrder54""]",0,0,1,1.105845,35.0,31.65,8.25,8.25,0.0,23.4,6.35,Emeryville,0.19373,0.80627,1.017442,34.4,0.219961,0.780039,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53|mainGameOrder55,"[""mainGameOrder53"",""mainGameOrder55""]",1,0,1,1.30898,43.0,32.85,7.65,7.65,0.0,25.2,6.15,Emeryville,0.045625,0.954375,1.214689,35.4,0.068738,0.931262,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53|mainGameOrder56,"[""mainGameOrder53"",""mainGameOrder56""]",0,0,1,1.296758,39.0,30.075,6.975,6.975,0.0,23.1,3.225,Emeryville,0.054536,0.945464,1.203704,32.4,0.07716,0.92284,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder54|mainGameOrder55,"[""mainGameOrder54"",""mainGameOrder55""]",0,0,1,1.188119,36.0,30.3,9.6,9.6,0.0,20.7,7.7,Emeryville,0.133745,0.866255,1.074627,33.5,0.176119,0.823881,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder54|mainGameOrder56,"[""mainGameOrder54"",""mainGameOrder56""]",0,0,1,1.091219,32.0,29.325,8.925,8.925,0.0,20.4,2.975,Emeryville,0.204394,0.795606,0.990712,32.3,0.240454,0.759546,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder55|mainGameOrder56,"[""mainGameOrder55"",""mainGameOrder56""]",0,0,1,1.350211,40.0,29.625,8.325,8.325,0.0,21.3,3.675,Emeryville,0.015563,0.984437,1.234568,32.4,0.053498,0.946502,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53|mainGameOrder54|mainGameOrder55,"[""mainGameOrder53"",""mainGameOrder54"",""mainGameOrder55""]",0,0,1,1.288136,57.0,44.25,12.75,12.75,0.0,31.5,13.25,Emeryville,0.060822,0.939178,1.175258,48.5,0.098969,0.901031,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53|mainGameOrder54|mainGameOrder56,"[""mainGameOrder53"",""mainGameOrder54"",""mainGameOrder56""]",0,0,1,1.224726,53.0,43.275,12.075,12.075,0.0,31.2,8.525,Emeryville,0.107055,0.892945,1.120507,47.3,0.140944,0.859056,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder53|mainGameOrder55|mainGameOrder56,"[""mainGameOrder53"",""mainGameOrder55"",""mainGameOrder56""]",0,1,1,1.371557,61.0,44.475,11.475,11.475,0.0,33.0,8.325,Emeryville,0.0,1.0,1.26294,48.3,0.031746,0.968254,0
u_13c9782625854e5f,14,A,mainGameScenario14,mainGameScenario14::mainGameOrder54|mainGameOrder55|mainGameOrder56,"[""mainGameOrder54"",""mainGameOrder55"",""mainGameOrder56""]",0,0,1,1.288014,54.0,41.925,13.425,13.425,0.0,28.5,9.875,Emeryville,0.060911,0.939089,1.163793,46.4,0.107759,0.892241,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1,"[""mainGameOrder1""]",0,1,1,2.037037,22.0,10.8,1.8,1.8,0.0,9.0,0.0,Berkeley,0.0,1.0,2.037037,10.8,0.0,1.0,1
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder2,"[""mainGameOrder2""]",0,0,1,1.527778,22.0,14.4,5.4,5.4,0.0,9.0,0.0,Berkeley,0.25,0.75,1.527778,14.4,0.25,0.75,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder3,"[""mainGameOrder3""]",0,0,1,1.153846,15.0,13.0,5.2,5.2,0.0,7.8,0.0,Berkeley,0.433566,0.566434,1.153846,13.0,0.433566,0.566434,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder4,"[""mainGameOrder4""]",0,0,1,0.827586,18.0,21.75,12.0,2.0,10.0,9.75,0.0,Oakland,0.59373,0.40627,0.827586,21.75,0.59373,0.40627,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder2,"[""mainGameOrder1"",""mainGameOrder2""]",1,0,1,1.929825,44.0,22.8,5.4,5.4,0.0,17.4,2.4,Berkeley,0.052632,0.947368,1.788618,24.6,0.121951,0.878049,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder3,"[""mainGameOrder1"",""mainGameOrder3""]",0,0,1,1.882952,37.0,19.65,5.25,5.25,0.0,14.4,4.15,Berkeley,0.075642,0.924358,1.728972,21.4,0.151232,0.848768,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder2|mainGameOrder3,"[""mainGameOrder2"",""mainGameOrder3""]",0,0,1,1.532091,37.0,24.15,7.95,7.95,0.0,16.2,3.25,Berkeley,0.247883,0.752117,1.380597,26.8,0.322252,0.677748,0
u_a1b1697bdb1adaca,1,A,mainGameScenario1,mainGameScenario1::mainGameOrder1|mainGameOrder2|mainGameOrder3,"[""mainGameOrder1"",""mainGameOrder2"",""mainGameOrder3""]",0,0,1,1.838006,59.0,32.1,9.3,9.3,0.0,22.8,6.1,Berkeley,0.097706,0.902294,1.676136,35.2,0.177169,0.822831,0
u_a1b1697bdb1adaca,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5,"[""mainGameOrder5""]",0,0,1,1.411765,24.0,17.0,5.0,5.0,0.0,12.0,0.0,Berkeley,0.237647,0.762353,1.411765,17.0,0.237647,0.762353,0
u_a1b1697bdb1adaca,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder6,"[""mainGameOrder6""]",0,0,1,0.974026,15.0,15.4,4.0,4.0,0.0,11.4,0.0,Berkeley,0.474026,0.525974,0.974026,15.4,0.474026,0.525974,0
u_a1b1697bdb1adaca,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder7,"[""mainGameOrder7""]",0,0,1,1.071429,15.0,14.0,2.6,2.6,0.0,11.4,0.0,Berkeley,0.421429,0.578571,1.071429,14.0,0.421429,0.578571,0
u_a1b1697bdb1adaca,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder8,"[""mainGameOrder8""]",0,1,1,1.851852,20.0,10.8,3.0,3.0,0.0,7.8,0.0,Berkeley,0.0,1.0,1.851852,10.8,0.0,1.0,1
u_a1b1697bdb1adaca,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder6,"[""mainGameOrder5"",""mainGameOrder6""]",0,0,1,1.405405,39.0,27.75,6.75,6.75,0.0,21.0,4.65,Berkeley,0.241081,0.758919,1.3,30.0,0.298,0.702,0
u_a1b1697bdb1adaca,2,A,mainGameScenario2,mainGameScenario2::mainGameOrder5|mainGameOrder7,"[""mainGameOrder5"",""mainGameOrder7""]",1,0,1,1.428571,39.0,27.3,5.7,5.7,0.0,21.6,3.7,Berkeley,0.228571,0.771429,1.335616,29.2,0.278767,0.721233,0
